episode_id,queue_id,customers,service_times,delay_times,predicted_wait,actual_wait
413,5,12,"[6, 24, 22, 17, 14, 6, 13, 18, 24, 5, 19, 24]","[0, 0, 8, 0, 0, 0, 0, 0, 0, 30, 0, 0]",192,234.49133568429826
414,0,3,"[22, 15, 5]","[38, 40, 0]",42,117.48088210942859
414,1,6,"[23, 23, 17, 7, 7, 20]","[5, 0, 0, 0, 0, 0]",97,104.39900004062083
414,2,4,"[19, 12, 8, 7]","[0, 0, 0, 0]",46,48.45584579759808
415,0,9,"[5, 21, 16, 17, 8, 18, 6, 25, 15]","[0, 5, 0, 0, 0, 11, 0, 0, 0]",131,151.04890223666166
415,1,1,[10],[0],10,12.7300859722463
415,2,12,"[24, 5, 19, 21, 10, 19, 13, 7, 10, 21, 20, 5]","[0, 0, 33, 0, 0, 27, 0, 0, 0, 14, 0, 0]",174,250.8570663799467
415,3,3,"[9, 22, 19]","[0, 0, 0]",50,53.841633657657226
415,4,1,[11],[0],11,14.982476244123518
416,0,12,"[22, 20, 7, 9, 18, 8, 6, 23, 21, 14, 18, 22]","[9, 0, 0, 0, 6, 5, 37, 0, 35, 0, 0, 0]",188,283.7841841675908
416,1,5,"[7, 7, 20, 18, 17]","[14, 0, 0, 0, 0]",69,82.89022272244101
416,2,4,"[13, 23, 16, 23]","[0, 0, 0, 0]",75,74.17941673762259
416,3,5,"[11, 24, 5, 23, 12]","[0, 0, 0, 0, 0]",75,73.43868731559323
416,4,8,"[25, 19, 18, 9, 11, 12, 8, 19]","[0, 0, 0, 0, 0, 0, 0, 35]",121,158.926597556927
416,5,3,"[23, 5, 10]","[14, 0, 0]",38,55.62766032868035
417,0,1,[15],[0],15,14.719159819459039
417,1,2,"[5, 7]","[0, 0]",12,12.940893118974873
417,2,1,[16],[0],16,14.657081656925559
418,0,9,"[25, 23, 9, 24, 15, 11, 24, 17, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0]",159,167.74298862535304
418,1,12,"[20, 17, 20, 25, 13, 23, 23, 6, 14, 13, 12, 10]","[12, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0]",196,232.80918669585205
418,2,6,"[20, 17, 10, 8, 8, 14]","[7, 0, 0, 0, 0, 0]",77,85.65297562158707
419,0,2,"[5, 13]","[0, 0]",18,18.01936560243781
419,1,3,"[5, 23, 18]","[22, 0, 0]",46,72.66869798529179
419,2,5,"[8, 25, 22, 10, 16]","[0, 0, 0, 0, 0]",81,78.11206260992654
419,3,12,"[6, 21, 22, 17, 15, 23, 15, 22, 5, 5, 12, 6]","[0, 0, 0, 0, 0, 56, 0, 0, 30, 0, 0, 0]",169,255.82326735337094
419,4,3,"[22, 7, 8]","[0, 11, 0]",37,50.98902625184724
419,5,6,"[20, 18, 17, 20, 18, 14]","[0, 0, 0, 0, 0, 0]",107,107.24880123771442
420,0,10,"[24, 12, 18, 21, 5, 20, 24, 19, 16, 11]","[0, 0, 0, 0, 0, 0, 11, 0, 0, 0]",170,182.63916164681842
420,1,1,[14],[0],14,16.030372607497124
420,2,4,"[23, 11, 7, 19]","[0, 0, 7, 0]",60,70.3418260666225
420,3,3,"[19, 10, 7]","[0, 0, 9]",36,43.437071872588255
421,0,5,"[16, 25, 22, 8, 15]","[0, 0, 14, 0, 0]",86,97.90791176143112
421,1,10,"[22, 23, 22, 20, 8, 16, 19, 6, 16, 15]","[0, 0, 0, 0, 0, 0, 32, 0, 0, 0]",167,200.476406195837
422,0,9,"[21, 23, 11, 20, 20, 16, 21, 13, 15]","[0, 0, 0, 0, 39, 0, 36, 0, 0]",160,234.97776174872996
422,1,4,"[8, 5, 20, 19]","[9, 0, 0, 0]",52,64.32516652223474
422,2,3,"[10, 5, 19]","[0, 10, 0]",34,46.958793632924746
422,3,4,"[7, 18, 11, 12]","[0, 0, 0, 0]",48,47.12824775544075
422,4,4,"[24, 9, 21, 7]","[0, 0, 0, 7]",61,71.66274045364712
422,5,2,"[12, 12]","[55, 0]",24,81.07240503941344
423,0,5,"[23, 5, 15, 12, 10]","[0, 0, 0, 0, 0]",65,66.66707419763551
423,1,12,"[11, 17, 10, 21, 19, 17, 25, 20, 7, 9, 23, 20]","[0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0]",199,210.67659393442182
424,0,1,[25],[0],25,23.81933642288938
424,1,7,"[7, 11, 22, 24, 11, 15, 17]","[0, 0, 0, 0, 0, 7, 0]",107,111.42698650875883
424,2,11,"[18, 22, 11, 25, 17, 13, 20, 8, 5, 10, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]",159,186.77382751201125
424,3,9,"[14, 5, 19, 20, 16, 20, 21, 18, 6]","[0, 0, 0, 10, 0, 15, 10, 42, 0]",139,217.9358846423711
424,4,3,"[21, 7, 11]","[0, 0, 0]",39,37.16847995268436
424,5,12,"[12, 11, 6, 21, 17, 13, 17, 11, 21, 20, 9, 6]","[0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 53, 0]",164,221.72607556523636
425,0,5,"[12, 16, 25, 20, 18]","[0, 0, 10, 60, 0]",91,158.54894630714276
425,1,9,"[11, 18, 8, 6, 7, 8, 16, 16, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",96,100.8148696959483
425,2,10,"[24, 7, 25, 14, 7, 23, 25, 14, 10, 12]","[0, 0, 0, 0, 0, 6, 0, 0, 0, 0]",161,165.71456046798252
426,0,3,"[23, 21, 7]","[0, 0, 0]",51,53.685959498993164
426,1,5,"[22, 6, 13, 22, 8]","[0, 0, 0, 0, 0]",71,69.48032030159843
426,2,2,"[8, 5]","[0, 0]",13,10.24086207865474
427,0,4,"[5, 13, 6, 22]","[0, 0, 32, 27]",46,104.72795192719607
427,1,9,"[21, 5, 7, 20, 14, 11, 7, 8, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",105,106.37687354830376
427,2,6,"[7, 23, 9, 10, 15, 13]","[15, 0, 0, 0, 0, 0]",77,89.12114995064442
428,0,8,"[8, 5, 6, 22, 16, 5, 18, 7]","[0, 24, 59, 0, 0, 0, 0, 0]",87,167.22459966254135
428,1,10,"[23, 22, 9, 21, 20, 14, 19, 15, 18, 12]","[0, 0, 0, 0, 41, 0, 0, 0, 0, 0]",173,211.7084806429087
428,2,8,"[13, 6, 7, 20, 22, 20, 13, 24]","[0, 0, 0, 0, 13, 0, 0, 0]",125,141.8720346115898
428,3,5,"[22, 21, 9, 25, 7]","[30, 0, 0, 7, 0]",84,125.80384405486127
428,4,2,"[11, 22]","[0, 0]",33,33.68003227827781
428,5,5,"[16, 21, 5, 21, 7]","[0, 0, 0, 0, 0]",70,72.55142417725816
429,0,7,"[9, 17, 12, 23, 7, 14, 8]","[0, 0, 0, 0, 0, 0, 0]",90,91.961326539916
429,1,4,"[21, 9, 22, 9]","[0, 0, 0, 0]",61,60.68401902378705
429,2,4,"[6, 15, 25, 11]","[0, 0, 0, 0]",57,61.21192030344308
429,3,3,"[21, 13, 25]","[0, 0, 0]",59,62.8460552250403
429,4,7,"[21, 16, 11, 5, 16, 12, 11]","[0, 0, 0, 0, 0, 0, 0]",92,92.92404958901811
429,5,5,"[11, 12, 13, 22, 5]","[0, 0, 0, 0, 0]",63,60.85504097077192
430,0,12,"[12, 25, 13, 12, 14, 7, 14, 19, 23, 20, 6, 25]","[0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0]",190,220.07119266105062
430,1,7,"[19, 13, 10, 15, 7, 19, 20]","[0, 0, 0, 0, 0, 0, 0]",103,107.01342384466847
430,2,3,"[6, 21, 7]","[0, 0, 0]",34,38.906191968951326
430,3,10,"[7, 13, 12, 24, 22, 10, 5, 9, 6, 6]","[8, 0, 0, 0, 0, 0, 5, 0, 0, 0]",114,129.25661690769815
430,4,5,"[11, 25, 5, 18, 15]","[0, 0, 0, 0, 0]",74,78.80613178568734
430,5,2,"[8, 14]","[0, 14]",22,40.966415466233926
431,0,2,"[20, 19]","[0, 0]",39,37.006318295221035
431,1,4,"[20, 23, 12, 16]","[29, 0, 31, 0]",71,131.43578443010082
432,0,3,"[13, 7, 12]","[0, 60, 0]",32,91.81903157412259
432,1,12,"[7, 16, 12, 21, 19, 21, 12, 20, 6, 19, 11, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",173,175.98432580315557
432,2,8,"[18, 21, 24, 7, 19, 9, 22, 24]","[0, 0, 0, 0, 0, 0, 7, 0]",144,153.81943629073524
432,3,1,[10],[8],10,17.47939454723137
432,4,8,"[17, 5, 15, 9, 11, 25, 8, 15]","[11, 0, 6, 0, 0, 11, 50, 0]",105,181.12112383814667
432,5,11,"[7, 20, 18, 24, 17, 17, 21, 21, 6, 23, 12]","[0, 0, 15, 0, 0, 11, 0, 0, 0, 0, 0]",186,212.63958703582344
433,0,1,[25],[0],25,23.378226500046132
433,1,4,"[7, 10, 20, 15]","[0, 0, 0, 0]",52,52.36953260058306
433,2,4,"[19, 11, 12, 20]","[0, 0, 36, 0]",62,100.85415718548279
433,3,10,"[7, 24, 7, 9, 21, 12, 5, 19, 14, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",136,140.84921549688224
433,4,8,"[16, 8, 9, 11, 22, 22, 23, 9]","[0, 0, 0, 0, 0, 0, 0, 60]",120,184.97411208630518
433,5,3,"[20, 19, 17]","[8, 0, 0]",56,62.16496559280795
434,0,12,"[23, 18, 18, 7, 12, 14, 17, 23, 23, 7, 6, 22]","[0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0]",190,204.90834871120052
434,1,2,"[9, 23]","[0, 0]",32,36.897518697753526
434,2,11,"[9, 23, 21, 6, 21, 24, 9, 17, 16, 23, 7]","[0, 0, 0, 0, 30, 14, 0, 59, 0, 0, 14]",176,296.3231004775193
435,0,4,"[8, 9, 17, 18]","[0, 33, 6, 0]",52,95.98740889312046
435,1,12,"[10, 7, 24, 10, 6, 19, 24, 15, 7, 14, 6, 24]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]",166,191.69649928911895
435,2,2,"[17, 7]","[0, 0]",24,21.863763252671944
435,3,9,"[11, 7, 12, 23, 16, 6, 23, 21, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 42]",130,169.31927157195864
435,4,11,"[13, 18, 20, 19, 20, 12, 17, 24, 20, 25, 17]","[28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",205,236.0025515801469
435,5,6,"[23, 8, 23, 9, 10, 6]","[0, 0, 0, 0, 8, 0]",79,91.57397138951221
436,0,9,"[13, 11, 19, 5, 17, 17, 17, 17, 11]","[0, 0, 0, 36, 7, 0, 0, 39, 0]",127,209.0827272377319
436,1,6,"[9, 6, 6, 12, 24, 14]","[0, 0, 0, 0, 0, 0]",71,68.76476958670972
437,0,12,"[23, 24, 6, 13, 18, 17, 25, 11, 20, 7, 8, 24]","[0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",196,210.45956028429623
437,1,8,"[24, 19, 6, 14, 7, 12, 14, 7]","[0, 0, 12, 0, 0, 0, 0, 0]",103,112.4237255571075
438,0,5,"[12, 15, 13, 10, 7]","[0, 0, 0, 11, 20]",57,90.30465364195929
438,1,12,"[18, 24, 16, 18, 10, 17, 17, 25, 15, 22, 18, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",216,220.49007231303477
438,2,9,"[11, 17, 12, 20, 5, 19, 9, 14, 12]","[0, 36, 0, 0, 0, 0, 0, 0, 0]",119,153.31904665347264
438,3,1,[18],[0],18,15.194814323190766
439,0,8,"[25, 22, 17, 23, 12, 17, 20, 16]","[0, 0, 0, 0, 0, 0, 30, 0]",152,185.59610581730345
439,1,5,"[10, 20, 24, 25, 24]","[20, 8, 0, 0, 0]",103,134.84596774143597
439,2,1,[16],[0],16,20.728497452953544
439,3,4,"[10, 8, 12, 16]","[13, 31, 0, 0]",46,89.75798623197375
439,4,4,"[10, 17, 7, 24]","[0, 0, 11, 0]",58,66.09238159857524
439,5,8,"[13, 10, 15, 23, 13, 7, 13, 21]","[0, 20, 0, 0, 0, 0, 0, 0]",115,135.29948306280122
440,0,5,"[18, 8, 12, 11, 11]","[0, 0, 0, 10, 0]",60,71.75797819309813
440,1,5,"[17, 7, 5, 5, 10]","[0, 0, 0, 0, 0]",44,46.7424164782193
440,2,3,"[21, 25, 8]","[0, 0, 0]",54,51.03958442443399
441,0,4,"[18, 7, 24, 6]","[0, 0, 0, 0]",55,55.73581807574898
441,1,5,"[16, 16, 8, 23, 13]","[45, 0, 0, 0, 0]",76,122.47968048227169
442,0,7,"[5, 7, 23, 15, 19, 11, 13]","[48, 0, 0, 0, 0, 36, 0]",93,179.27119781406893
442,1,1,[17],[0],17,14.911407061477918
442,2,10,"[17, 12, 5, 14, 8, 18, 13, 7, 5, 5]","[0, 0, 31, 0, 0, 0, 0, 0, 0, 0]",104,134.83182259751223
442,3,10,"[10, 13, 17, 25, 9, 9, 14, 19, 9, 13]","[0, 0, 21, 0, 34, 0, 45, 0, 0, 0]",138,240.71321373976227
443,0,6,"[22, 5, 16, 19, 6, 7]","[0, 0, 0, 0, 0, 0]",75,78.07898706159385
443,1,10,"[25, 22, 22, 25, 14, 8, 6, 11, 9, 25]","[0, 0, 0, 0, 0, 0, 6, 0, 0, 0]",167,176.81966793969227
443,2,5,"[22, 18, 22, 24, 8]","[0, 6, 0, 0, 0]",94,104.74601046789186
443,3,5,"[7, 16, 11, 18, 11]","[0, 32, 21, 0, 0]",63,115.1779189375584
443,4,12,"[19, 14, 7, 18, 6, 14, 22, 12, 5, 21, 14, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",157,160.977762108609
443,5,6,"[14, 11, 6, 13, 15, 22]","[0, 12, 0, 0, 0, 0]",81,91.79746613891228
444,0,7,"[5, 19, 14, 6, 10, 20, 13]","[0, 0, 0, 0, 0, 0, 12]",87,101.97045782973949
444,1,9,"[15, 10, 9, 22, 9, 19, 9, 18, 12]","[0, 0, 0, 0, 0, 0, 0, 15, 45]",123,186.3621777185127
444,2,4,"[10, 21, 18, 14]","[0, 0, 0, 39]",63,105.59362511433007
444,3,4,"[10, 15, 10, 18]","[0, 0, 0, 47]",53,98.50256592258869
445,0,9,"[7, 6, 12, 24, 24, 5, 20, 11, 7]","[0, 9, 0, 0, 0, 0, 0, 0, 24]",116,147.6956767027591
445,1,3,"[7, 10, 12]","[0, 0, 0]",29,28.06373310858102
445,2,9,"[14, 17, 20, 22, 10, 17, 14, 23, 22]","[0, 12, 0, 0, 0, 0, 0, 0, 0]",159,169.0955594851009
445,3,7,"[21, 14, 17, 5, 14, 5, 16]","[0, 0, 7, 0, 0, 0, 0]",92,97.28706136531568
445,4,11,"[6, 15, 25, 17, 7, 24, 25, 10, 15, 5, 13]","[0, 0, 0, 0, 0, 10, 0, 0, 11, 0, 0]",162,180.8910124557518
446,0,1,[16],[30],16,46.138276927767606
446,1,9,"[24, 11, 16, 16, 12, 19, 11, 20, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",134,135.92250081467637
446,2,5,"[12, 25, 11, 23, 15]","[7, 0, 0, 0, 0]",86,92.66339192611139
446,3,7,"[18, 18, 13, 17, 19, 23, 22]","[0, 0, 0, 0, 0, 0, 0]",130,133.11805614769327
447,0,3,"[7, 10, 8]","[0, 0, 0]",25,23.351867208462192
447,1,6,"[17, 25, 19, 16, 15, 8]","[47, 10, 0, 7, 0, 0]",100,163.03399456095642
447,2,1,[8],[0],8,10.131937578322663
448,0,1,[22],[0],22,22.23166233665995
448,1,3,"[24, 7, 19]","[0, 0, 0]",50,53.39339031897561
448,2,9,"[22, 10, 7, 5, 5, 6, 12, 24, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",110,111.86788109723193
448,3,4,"[24, 8, 18, 23]","[0, 0, 15, 0]",73,90.96200552573663
448,4,10,"[7, 19, 20, 12, 22, 8, 17, 18, 24, 11]","[0, 0, 0, 0, 25, 0, 0, 0, 12, 0]",158,193.90025391912545
449,0,12,"[20, 17, 21, 23, 5, 15, 18, 10, 12, 20, 24, 23]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0]",208,233.53822009704146
449,1,8,"[20, 13, 23, 20, 16, 10, 11, 6]","[0, 0, 0, 0, 0, 0, 0, 0]",119,119.87168905135202
450,0,5,"[16, 15, 7, 13, 8]","[0, 0, 0, 0, 8]",59,64.03092367500517
450,1,5,"[5, 14, 14, 20, 18]","[0, 0, 0, 0, 0]",71,68.21757753385126
451,0,12,"[6, 17, 10, 5, 25, 21, 12, 24, 11, 6, 7, 20]","[11, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",164,181.91368278469258
451,1,12,"[16, 11, 22, 22, 24, 14, 11, 15, 16, 12, 7, 18]","[0, 0, 0, 0, 6, 0, 0, 33, 0, 0, 0, 8]",188,237.0979037320992
451,2,4,"[9, 12, 8, 16]","[0, 0, 0, 10]",45,52.4652857326066
451,3,7,"[14, 25, 18, 5, 9, 14, 24]","[0, 0, 0, 0, 15, 0, 0]",109,127.01700185981873
452,0,7,"[5, 23, 19, 21, 8, 8, 10]","[0, 0, 0, 0, 0, 0, 6]",94,103.9504953828271
452,1,1,[12],[0],12,13.491225910478512
452,2,9,"[6, 10, 20, 14, 10, 18, 13, 18, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",115,115.8467617408887
452,3,7,"[20, 5, 19, 14, 8, 17, 6]","[0, 0, 11, 0, 0, 0, 28]",89,127.95782973669805
453,0,2,"[18, 7]","[0, 0]",25,23.889577261995097
453,1,8,"[14, 9, 19, 18, 15, 21, 22, 6]","[0, 0, 0, 0, 0, 0, 0, 0]",124,128.2221353263392
453,2,2,"[7, 16]","[0, 0]",23,24.13598629016547
453,3,6,"[25, 21, 13, 20, 5, 7]","[0, 0, 14, 0, 0, 0]",91,109.30098746768391
453,4,12,"[9, 19, 19, 19, 23, 6, 13, 20, 7, 10, 22, 21]","[0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0]",188,201.96371851731615
453,5,1,[14],[12],14,23.617661752012378
454,0,4,"[16, 24, 13, 11]","[0, 0, 0, 0]",64,64.5996996817056
454,1,5,"[18, 9, 6, 5, 13]","[0, 0, 0, 0, 0]",51,53.42868000765783
454,2,2,"[13, 16]","[0, 0]",29,31.88395793613718
454,3,5,"[17, 21, 8, 8, 18]","[0, 0, 0, 0, 0]",72,73.67821963630264
454,4,12,"[21, 20, 8, 9, 22, 17, 11, 7, 25, 20, 16, 13]","[0, 27, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0]",189,222.58573113498477
454,5,3,"[11, 22, 14]","[0, 6, 0]",47,51.76861883902754
455,0,6,"[8, 20, 5, 10, 16, 19]","[0, 0, 0, 0, 34, 0]",78,111.04933715491278
455,1,11,"[10, 17, 20, 13, 22, 5, 7, 18, 18, 11, 8]","[11, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0]",149,186.8520224402887
455,2,10,"[21, 6, 9, 23, 16, 21, 13, 11, 17, 20]","[0, 0, 0, 14, 32, 0, 0, 28, 0, 7]",157,240.6561276570761
455,3,4,"[5, 15, 17, 19]","[0, 0, 0, 0]",56,57.54966711392662
455,4,1,[5],[0],5,9.786533338016334
456,0,5,"[12, 17, 5, 6, 6]","[0, 0, 0, 0, 10]",46,58.39903409696782
456,1,1,[14],[0],14,11.585317312785353
457,0,9,"[16, 18, 20, 11, 22, 21, 18, 24, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",165,167.22755071725558
457,1,7,"[25, 14, 23, 15, 14, 18, 25]","[9, 0, 9, 0, 0, 0, 0]",134,152.84293025790035
458,0,5,"[24, 12, 5, 10, 25]","[0, 0, 0, 0, 0]",76,79.32363639115067
458,1,1,[20],[0],20,18.187225663734218
458,2,6,"[17, 7, 5, 9, 6, 23]","[0, 0, 0, 0, 0, 0]",67,65.4588306385571
458,3,6,"[18, 25, 8, 21, 8, 18]","[0, 42, 0, 0, 0, 0]",98,139.69424318910018
458,4,10,"[6, 15, 20, 17, 18, 21, 20, 23, 14, 16]","[0, 0, 0, 15, 0, 0, 6, 0, 0, 0]",170,188.85999672683823
458,5,12,"[7, 16, 10, 22, 19, 10, 10, 13, 25, 22, 24, 9]","[0, 0, 0, 0, 0, 15, 0, 0, 36, 0, 0, 0]",187,241.4658291963558
459,0,6,"[18, 21, 10, 6, 5, 7]","[0, 0, 0, 0, 0, 0]",67,68.30520109339659
459,1,12,"[23, 7, 24, 19, 21, 11, 6, 23, 17, 18, 23, 22]","[0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0]",214,237.6491347181736
459,2,11,"[16, 23, 16, 23, 17, 10, 11, 16, 7, 25, 14]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0]",178,201.93417133435307
459,3,8,"[25, 5, 22, 9, 10, 12, 14, 20]","[13, 0, 0, 25, 0, 0, 0, 0]",117,158.52816799928473
459,4,3,"[17, 16, 6]","[0, 0, 0]",39,38.67753309261289
460,0,10,"[8, 17, 16, 16, 13, 11, 6, 19, 7, 7]","[0, 0, 0, 26, 0, 0, 0, 0, 0, 0]",120,144.15423883117523
460,1,10,"[15, 17, 13, 20, 11, 6, 8, 17, 7, 25]","[14, 0, 0, 0, 0, 0, 0, 0, 0, 0]",139,151.20736992433228
460,2,10,"[21, 10, 10, 6, 14, 21, 19, 9, 14, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",145,145.13389092063173
460,3,1,[17],[0],17,16.05767430695237
460,4,6,"[22, 12, 10, 14, 6, 18]","[0, 0, 0, 0, 0, 0]",82,83.3356192563705
460,5,5,"[11, 23, 19, 7, 21]","[0, 8, 25, 0, 0]",81,114.42170634412179
461,0,5,"[11, 24, 23, 11, 22]","[0, 0, 0, 0, 0]",91,92.9202370517355
461,1,9,"[13, 9, 25, 5, 17, 6, 17, 15, 8]","[0, 0, 0, 10, 15, 0, 0, 0, 0]",115,141.7105572771311
461,2,4,"[11, 5, 25, 18]","[0, 0, 0, 0]",59,62.208622648882695
461,3,6,"[25, 8, 5, 18, 23, 22]","[0, 0, 0, 0, 0, 0]",101,100.29286478631256
462,0,10,"[13, 14, 20, 6, 21, 15, 13, 9, 22, 16]","[14, 0, 0, 0, 0, 0, 0, 0, 0, 0]",149,164.37358479749872
462,1,1,[20],[0],20,23.293004622504178
462,2,9,"[13, 9, 19, 7, 17, 17, 21, 19, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",130,128.36885819956194
463,0,5,"[16, 6, 21, 13, 11]","[0, 14, 20, 0, 36]",67,137.10710148082717
463,1,1,[25],[0],25,25.898328182780233
464,0,7,"[22, 12, 20, 11, 9, 23, 5]","[31, 0, 0, 0, 0, 0, 0]",102,134.3622953369181
464,1,7,"[7, 17, 12, 5, 16, 16, 24]","[0, 26, 0, 0, 0, 46, 0]",97,171.74620521115662
464,2,11,"[7, 14, 23, 17, 21, 22, 11, 25, 22, 17, 7]","[0, 0, 0, 0, 0, 0, 24, 34, 0, 0, 51]",186,294.10878263239636
464,3,9,"[5, 21, 23, 13, 22, 24, 5, 9, 8]","[0, 0, 0, 32, 0, 0, 0, 0, 0]",130,165.18137135983426
465,0,7,"[15, 11, 18, 14, 6, 19, 12]","[0, 0, 0, 0, 0, 0, 0]",95,93.1334750641859
465,1,1,[12],[14],12,26.96121199897121
466,0,3,"[6, 14, 15]","[0, 0, 0]",35,37.84918396987788
466,1,7,"[10, 11, 10, 7, 15, 7, 22]","[9, 0, 0, 0, 20, 0, 0]",82,115.72728016341826
467,0,7,"[21, 21, 15, 13, 21, 15, 11]","[8, 0, 39, 0, 0, 0, 0]",117,167.90272753393498
467,1,9,"[6, 15, 13, 10, 23, 8, 5, 25, 11]","[0, 0, 11, 0, 13, 0, 0, 0, 0]",116,139.54079297896976
468,0,12,"[14, 16, 15, 22, 8, 8, 13, 15, 9, 17, 25, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0]",172,192.11278898299926
468,1,12,"[13, 17, 25, 13, 5, 14, 10, 19, 6, 6, 16, 22]","[9, 6, 0, 0, 0, 0, 0, 0, 0, 7, 34, 0]",166,220.44185274446156
468,2,6,"[20, 15, 11, 8, 25, 21]","[0, 0, 0, 11, 0, 0]",100,114.83301301952947
468,3,1,[24],[0],24,27.62510782784769
468,4,7,"[15, 22, 8, 6, 24, 20, 23]","[10, 0, 10, 0, 25, 0, 0]",118,160.98807734817166
468,5,2,"[14, 9]","[8, 0]",23,30.433410077036278
469,0,2,"[15, 17]","[0, 0]",32,31.07106486444551
469,1,3,"[11, 15, 10]","[9, 0, 0]",36,44.27681754610495
469,2,8,"[16, 25, 9, 24, 22, 15, 11, 20]","[0, 5, 0, 0, 0, 0, 0, 0]",142,148.06599803722386
469,3,11,"[24, 16, 24, 22, 10, 8, 21, 16, 25, 21, 8]","[0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 54]",195,300.6894262647544
469,4,11,"[18, 24, 22, 17, 23, 17, 15, 19, 6, 5, 24]","[6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0]",190,211.38184581215134
469,5,5,"[8, 6, 9, 6, 22]","[0, 0, 0, 45, 0]",51,96.00208390041567
470,0,12,"[8, 25, 16, 24, 19, 9, 13, 18, 25, 22, 15, 20]","[0, 0, 0, 6, 0, 0, 0, 0, 0, 60, 0, 0]",214,278.3741909582168
470,1,12,"[9, 23, 16, 7, 23, 16, 7, 21, 12, 19, 10, 24]","[0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0]",187,219.04285940120505
471,0,8,"[9, 17, 5, 8, 23, 11, 12, 20]","[0, 6, 33, 0, 0, 0, 0, 0]",105,141.98833855956053
471,1,9,"[12, 20, 10, 9, 7, 19, 8, 16, 23]","[59, 0, 0, 0, 0, 13, 0, 7, 0]",124,202.4479247406517
471,2,4,"[5, 15, 23, 20]","[0, 0, 8, 26]",63,97.00327869463123
472,0,6,"[20, 12, 22, 24, 17, 17]","[0, 0, 0, 0, 0, 0]",112,115.07840925150862
472,1,1,[9],[0],9,6.170332868325192
472,2,1,[23],[11],23,35.6674640618494
472,3,9,"[15, 22, 19, 15, 21, 7, 8, 12, 22]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",141,140.11485522864328
472,4,2,"[14, 8]","[0, 0]",22,19.928836535643693
472,5,9,"[16, 21, 20, 10, 17, 19, 25, 10, 14]","[0, 11, 0, 0, 31, 14, 0, 0, 20]",152,228.41536280350866
473,0,6,"[12, 15, 9, 11, 20, 22]","[0, 0, 0, 8, 0, 0]",89,97.20417084994041
473,1,7,"[18, 13, 24, 17, 11, 9, 19]","[0, 0, 0, 6, 0, 0, 0]",111,114.22354797860002
473,2,11,"[23, 16, 15, 23, 9, 15, 17, 17, 13, 24, 13]","[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]",185,196.05170921801954
473,3,8,"[20, 12, 25, 16, 15, 16, 15, 14]","[0, 0, 0, 0, 0, 5, 0, 0]",133,142.52916269259944
474,0,7,"[23, 5, 10, 19, 21, 17, 6]","[0, 0, 0, 48, 0, 0, 0]",101,146.65544159168223
474,1,12,"[5, 9, 9, 22, 25, 12, 6, 22, 13, 20, 25, 21]","[0, 0, 0, 0, 13, 0, 0, 0, 0, 24, 0, 0]",189,224.61785076517327
475,0,8,"[7, 22, 5, 8, 19, 6, 18, 18]","[0, 0, 0, 13, 0, 0, 0, 0]",103,116.53292633323528
475,1,9,"[11, 23, 17, 19, 16, 15, 7, 15, 25]","[0, 8, 0, 0, 0, 0, 0, 0, 0]",148,157.07791864676756
